transaction_id,user_id,product_id,date,quantity,total_amount,cost_amount
413,529,24,2025-03-17 14:23:21.686312,4,877.72,526.632
414,891,44,2025-10-20 14:23:21.686312,1,359.41,215.64600000000002
415,546,2,2025-05-22 14:23:21.686312,5,1798.55,1079.1299999999999
416,987,5,2025-01-06 14:23:21.686312,4,587.52,352.512
417,146,31,2025-07-05 14:23:21.686312,3,1161.84,697.1039999999999
418,482,23,2025-11-01 14:23:21.686312,3,171.14999999999998,102.69
419,168,35,2025-10-27 14:23:21.686312,4,1262.52,757.512
420,742,25,2025-07-08 14:23:21.686312,5,950.05,570.03
421,137,21,2025-02-15 14:23:21.686312,4,1348.88,809.3280000000001
422,693,27,2025-07-21 14:23:21.686312,3,838.47,503.082
423,902,44,2025-10-07 14:23:21.686312,5,1797.0500000000002,1078.23
424,459,19,2025-06-19 14:23:21.686312,5,220.5,132.3
425,446,34,2025-07-14 14:23:21.686312,4,1249.24,749.544
426,650,36,2025-01-11 14:23:21.686312,3,1213.35,728.01
427,272,14,2025-01-13 14:23:21.686312,1,319.86,191.916
428,890,12,2025-07-02 14:23:21.686312,2,979.08,587.448
429,915,9,2025-08-31 14:23:21.686312,3,932.25,559.3499999999999
430,173,4,2025-11-01 14:23:21.686312,5,108.35000000000001,65.01
431,22,4,2025-07-17 14:23:21.686312,3,65.01,39.006
432,975,5,2025-09-28 14:23:21.686312,5,734.4,440.64
433,987,45,2025-02-25 14:23:21.686312,1,61.32,36.792
434,903,36,2025-03-19 14:23:21.686312,4,1617.8,970.68
435,164,5,2025-02-02 14:23:21.686312,2,293.76,176.256
436,219,9,2025-10-15 14:23:21.686312,3,932.25,559.3499999999999
437,243,6,2025-02-17 14:23:21.686312,1,258.44,155.064
438,867,29,2025-01-30 14:23:21.686312,5,253.1,151.85999999999999
439,654,9,2025-04-20 14:23:21.686312,2,621.5,372.9
440,709,24,2025-11-03 14:23:21.686312,2,438.86,263.316
441,671,8,2025-04-25 14:23:21.686312,3,699.3,419.5799999999999
442,295,14,2025-12-31 14:23:21.686312,2,639.72,383.832
443,27,6,2025-10-27 14:23:21.686312,5,1292.2,775.3199999999999
444,597,42,2025-03-13 14:23:21.686312,4,1624.48,974.688
445,836,50,2025-12-03 14:23:21.686312,5,1478.8999999999999,887.3399999999999
446,213,9,2025-11-04 14:23:21.686312,5,1553.75,932.25
447,348,22,2025-12-27 14:23:21.686312,2,790.52,474.31199999999995
448,864,21,2025-06-01 14:23:21.686312,4,1348.88,809.3280000000001
449,116,38,2025-12-21 14:23:21.686312,4,1974.28,1184.568
450,888,23,2025-12-31 14:23:21.686312,1,57.05,34.23
451,234,26,2025-10-05 14:23:21.686312,2,864.08,518.448
452,462,32,2025-07-19 14:23:21.686312,2,623.88,374.328
453,970,35,2025-05-01 14:23:21.686312,1,315.63,189.378
454,429,40,2025-11-21 14:23:21.686312,4,325.0,195.0
455,876,11,2025-11-21 14:23:21.686312,4,88.32,52.992
456,403,43,2025-04-09 14:23:21.686312,1,17.72,10.632
457,674,46,2025-08-21 14:23:21.686312,5,2031.6999999999998,1219.02
458,950,17,2025-07-17 14:23:21.686312,1,333.39,200.034
459,610,28,2025-05-08 14:23:21.686312,4,558.16,334.89599999999996
460,144,5,2025-07-15 14:23:21.686312,5,734.4,440.64
461,252,38,2025-10-13 14:23:21.686312,3,1480.71,888.4259999999999
462,931,43,2025-09-15 14:23:21.686312,3,53.16,31.896
463,203,25,2025-09-13 14:23:21.686312,3,570.03,342.018
464,872,15,2025-05-11 14:23:21.686312,3,331.83,199.098
465,439,14,2025-01-27 14:23:21.686312,3,959.58,575.748
466,898,44,2025-10-09 14:23:21.686312,2,718.82,431.29200000000003
467,535,7,2025-01-10 14:23:21.686312,5,2445.9,1467.54
468,750,14,2025-01-18 14:23:21.686312,4,1279.44,767.664
469,444,42,2025-05-14 14:23:21.686312,5,2030.6,1218.36
470,385,20,2025-10-11 14:23:21.686312,5,466.04999999999995,279.63
471,371,37,2025-01-21 14:23:21.686312,5,2017.15,1210.29
472,61,37,2025-12-18 14:23:21.686312,3,1210.29,726.174
473,742,20,2025-02-25 14:23:21.686312,3,279.63,167.778
474,390,28,2025-11-23 14:23:21.686312,1,139.54,83.72399999999999
475,17,35,2025-05-29 14:23:21.686312,2,631.26,378.756
476,814,17,2025-05-23 14:23:21.686312,4,1333.56,800.136
477,889,49,2025-09-26 14:23:21.686312,3,218.28000000000003,130.968
478,983,8,2025-08-15 14:23:21.686312,1,233.1,139.85999999999999
479,397,10,2025-12-07 14:23:21.686312,4,1098.76,659.256
480,880,3,2025-12-16 14:23:21.686312,1,208.89,125.33399999999999
481,762,48,2025-12-13 14:23:21.686312,3,672.27,403.362
482,534,46,2025-08-11 14:23:21.686312,2,812.68,487.60799999999995
483,952,19,2025-06-14 14:23:21.686312,4,176.4,105.84
484,342,5,2025-01-07 14:23:21.686312,4,587.52,352.512
485,501,30,2025-06-29 14:23:21.686312,1,176.95,106.16999999999999
486,615,48,2025-06-02 14:23:21.686312,5,1120.45,672.27
487,558,29,2025-03-28 14:23:21.686312,4,202.48,121.48799999999999
488,346,24,2025-03-27 14:23:21.686312,3,658.29,394.97399999999993
489,461,31,2025-08-19 14:23:21.686312,4,1549.12,929.4719999999999
490,400,45,2025-09-03 14:23:21.686312,3,183.96,110.376
491,945,39,2025-11-04 14:23:21.686312,4,151.88,91.128
492,119,23,2025-06-29 14:23:21.686312,1,57.05,34.23
493,10,27,2025-08-27 14:23:21.686312,1,279.49,167.694
494,521,42,2025-07-29 14:23:21.686312,5,2030.6,1218.36
495,820,23,2025-03-07 14:23:21.686312,4,228.2,136.92
496,225,30,2025-08-02 14:23:21.686312,5,884.75,530.8499999999999
497,114,4,2025-11-07 14:23:21.686312,3,65.01,39.006
498,836,2,2025-11-02 14:23:21.686312,5,1798.55,1079.1299999999999
499,729,23,2025-11-07 14:23:21.686312,5,285.25,171.14999999999998
500,831,30,2025-08-27 14:23:21.686312,4,707.8,424.67999999999995
501,546,8,2025-11-15 14:23:21.686312,1,233.1,139.85999999999999
502,977,31,2025-01-11 14:23:21.686312,5,1936.3999999999999,1161.84
503,72,50,2025-04-28 14:23:21.686312,1,295.78,177.468
504,640,18,2025-03-26 14:23:21.686312,1,495.47,297.282
505,763,11,2025-11-03 14:23:21.686312,2,44.16,26.496
506,837,49,2025-06-12 14:23:21.686312,5,363.8,218.28
507,41,13,2025-08-29 14:23:21.686312,1,200.95,120.57
508,222,48,2025-03-13 14:23:21.686312,4,896.36,537.816
509,695,42,2025-04-06 14:23:21.686312,3,1218.3600000000001,731.016
510,554,47,2025-05-31 14:23:21.686312,5,1291.6,774.9599999999999
511,482,26,2025-05-23 14:23:21.686312,5,2160.2000000000003,1296.12
512,922,9,2025-12-17 14:23:21.686312,2,621.5,372.9
513,27,9,2025-05-30 14:23:21.686312,2,621.5,372.9
514,604,36,2025-03-15 14:23:21.686312,3,1213.35,728.01
515,540,25,2025-06-02 14:23:21.686312,1,190.01,114.00599999999999
516,740,34,2025-09-02 14:23:21.686312,5,1561.55,936.93
517,668,5,2025-06-22 14:23:21.686312,3,440.64,264.384
518,580,39,2025-02-17 14:23:21.686312,3,113.91,68.346
519,683,2,2025-07-13 14:23:21.686312,3,1079.1299999999999,647.478
520,123,38,2025-10-20 14:23:21.686312,3,1480.71,888.4259999999999
521,100,40,2025-02-23 14:23:21.686312,2,162.5,97.5
522,702,20,2025-05-06 14:23:21.686312,5,466.04999999999995,279.63
523,459,19,2025-05-22 14:23:21.686312,3,132.3,79.38
524,18,49,2025-03-24 14:23:21.686312,3,218.28000000000003,130.968
525,343,41,2025-12-29 14:23:21.686312,1,415.94,249.564
526,821,32,2025-04-02 14:23:21.686312,1,311.94,187.164
527,353,17,2025-11-08 14:23:21.686312,5,1666.9499999999998,1000.17
528,76,13,2025-11-16 14:23:21.686312,5,1004.75,602.8499999999999
529,809,36,2025-03-13 14:23:21.686312,3,1213.35,728.01
530,132,19,2025-02-16 14:23:21.686312,3,132.3,79.38
531,805,48,2025-03-31 14:23:21.686312,1,224.09,134.454
532,179,41,2025-03-05 14:23:21.686312,2,831.88,499.128
533,756,18,2025-07-30 14:23:21.686312,1,495.47,297.282
534,987,6,2025-09-22 14:23:21.686312,5,1292.2,775.3199999999999
535,113,50,2025-12-13 14:23:21.686312,4,1183.12,709.872
536,224,30,2025-11-17 14:23:21.686312,4,707.8,424.67999999999995
537,784,7,2025-11-21 14:23:21.686312,2,978.36,587.016
538,445,2,2025-05-30 14:23:21.686312,5,1798.55,1079.1299999999999
539,896,19,2025-01-15 14:23:21.686312,2,88.2,52.92
540,94,33,2025-01-15 14:23:21.686312,4,513.12,307.872
541,828,45,2025-02-25 14:23:21.686312,5,306.6,183.96
542,260,23,2025-04-24 14:23:21.686312,4,228.2,136.92
543,158,32,2025-07-18 14:23:21.686312,3,935.8199999999999,561.492
544,898,23,2025-08-06 14:23:21.686312,3,171.14999999999998,102.69
545,765,21,2025-02-10 14:23:21.686312,4,1348.88,809.3280000000001
546,505,39,2025-08-28 14:23:21.686312,3,113.91,68.346
547,942,31,2025-09-04 14:23:21.686312,5,1936.3999999999999,1161.84
548,435,28,2025-06-17 14:23:21.686312,3,418.62,251.17199999999997
549,493,38,2025-06-01 14:23:21.686312,5,2467.85,1480.71
550,622,31,2025-05-12 14:23:21.686312,5,1936.3999999999999,1161.84
551,389,43,2025-01-16 14:23:21.686312,1,17.72,10.632
552,892,38,2025-03-25 14:23:21.686312,3,1480.71,888.4259999999999
553,443,13,2025-10-17 14:23:21.686312,2,401.9,241.14
554,14,31,2025-11-30 14:23:21.686312,2,774.56,464.73599999999993
555,865,50,2025-08-14 14:23:21.686312,4,1183.12,709.872
556,595,50,2025-08-05 14:23:21.686312,4,1183.12,709.872
557,735,30,2025-04-13 14:23:21.686312,4,707.8,424.67999999999995
558,600,26,2025-01-27 14:23:21.686312,2,864.08,518.448
559,521,21,2025-12-20 14:23:21.686312,2,674.44,404.66400000000004
560,79,17,2025-09-01 14:23:21.686312,2,666.78,400.068
561,151,9,2025-01-14 14:23:21.686312,5,1553.75,932.25
562,356,16,2025-06-09 14:23:21.686312,4,300.6,180.36
563,562,21,2025-07-18 14:23:21.686312,4,1348.88,809.3280000000001
564,731,22,2025-11-25 14:23:21.686312,1,395.26,237.15599999999998
565,211,23,2025-03-31 14:23:21.686312,4,228.2,136.92
566,304,17,2025-06-27 14:23:21.686312,3,1000.17,600.102
567,962,29,2025-04-18 14:23:21.686312,1,50.62,30.371999999999996
568,693,31,2025-07-26 14:23:21.686312,3,1161.84,697.1039999999999
569,137,38,2025-11-25 14:23:21.686312,2,987.14,592.284
570,470,1,2025-08-09 14:23:21.686312,3,70.28999999999999,42.174
571,499,43,2025-02-20 14:23:21.686312,3,53.16,31.896
572,587,23,2025-12-24 14:23:21.686312,4,228.2,136.92
573,301,30,2025-01-06 14:23:21.686312,3,530.8499999999999,318.51
574,463,22,2025-09-07 14:23:21.686312,2,790.52,474.31199999999995
575,54,41,2025-09-24 14:23:21.686312,5,2079.7,1247.82
576,640,41,2025-06-28 14:23:21.686312,4,1663.76,998.256
577,470,2,2025-10-05 14:23:21.686312,1,359.71,215.826
578,957,15,2025-03-18 14:23:21.686312,4,442.44,265.464
579,253,46,2025-10-02 14:23:21.686312,5,2031.6999999999998,1219.02
580,472,31,2025-01-25 14:23:21.686312,4,1549.12,929.4719999999999
581,740,20,2025-02-08 14:23:21.686312,5,466.04999999999995,279.63
582,90,2,2025-12-21 14:23:21.686312,3,1079.1299999999999,647.478
583,513,43,2025-01-25 14:23:21.686312,3,53.16,31.896
584,220,6,2025-09-29 14:23:21.686312,5,1292.2,775.3199999999999
585,879,44,2025-09-16 14:23:21.686312,3,1078.23,646.9380000000001
586,302,50,2026-01-03 14:23:21.686312,2,591.56,354.936
587,865,37,2025-06-30 14:23:21.686312,2,806.86,484.116
588,772,20,2025-07-20 14:23:21.686312,2,186.42,111.85199999999999
589,571,42,2025-07-27 14:23:21.686312,4,1624.48,974.688
590,686,29,2025-10-29 14:23:21.686312,3,151.85999999999999,91.11599999999999
591,498,33,2025-10-11 14:23:21.686312,5,641.4,384.84000000000003
592,754,38,2025-02-02 14:23:21.686312,4,1974.28,1184.568
593,297,40,2025-11-26 14:23:21.686312,4,325.0,195.0
594,409,23,2025-06-13 14:23:21.686312,4,228.2,136.92
595,134,24,2025-07-31 14:23:21.686312,1,219.43,131.658
596,599,42,2025-06-19 14:23:21.686312,1,406.12,243.672
597,199,47,2025-03-23 14:23:21.686312,4,1033.28,619.968
598,143,40,2025-06-07 14:23:21.686312,5,406.25,243.75
599,607,47,2025-06-29 14:23:21.686312,4,1033.28,619.968
600,106,37,2025-11-04 14:23:21.686312,3,1210.29,726.174
601,149,41,2025-03-19 14:23:21.686312,3,1247.82,748.692
602,951,20,2025-05-27 14:23:21.686312,5,466.04999999999995,279.63
603,770,14,2025-09-17 14:23:21.686312,1,319.86,191.916
604,927,19,2025-08-23 14:23:21.686312,3,132.3,79.38
605,684,22,2025-07-11 14:23:21.686312,5,1976.3,1185.78
606,617,3,2025-09-05 14:23:21.686312,3,626.67,376.00199999999995
607,270,47,2025-06-26 14:23:21.686312,2,516.64,309.984
608,121,33,2025-06-16 14:23:21.686312,3,384.84000000000003,230.904
609,5,1,2025-10-12 14:23:21.686312,3,70.28999999999999,42.174
610,37,40,2025-06-07 14:23:21.686312,4,325.0,195.0
611,810,35,2025-07-28 14:23:21.686312,1,315.63,189.378
612,931,6,2025-02-24 14:23:21.686312,1,258.44,155.064
613,778,13,2025-02-22 14:23:21.686312,1,200.95,120.57
614,858,39,2025-12-20 14:23:21.686312,5,189.85,113.91
615,663,47,2025-02-19 14:23:21.686312,1,258.32,154.992
616,884,50,2025-08-02 14:23:21.686312,3,887.3399999999999,532.404
617,630,1,2025-08-02 14:23:21.686312,2,46.86,28.116
618,916,38,2025-01-23 14:23:21.686312,3,1480.71,888.4259999999999
619,205,10,2025-03-04 14:23:21.686312,5,1373.45,824.0699999999999
620,901,3,2025-06-14 14:23:21.686312,4,835.56,501.33599999999996
621,763,50,2025-02-08 14:23:21.686312,2,591.56,354.936
622,729,7,2026-01-02 14:23:21.686312,4,1956.72,1174.032
623,216,20,2025-04-04 14:23:21.686312,1,93.21,55.925999999999995
624,591,11,2025-01-29 14:23:21.686312,4,88.32,52.992
625,217,8,2025-06-30 14:23:21.686312,2,466.2,279.71999999999997
626,568,48,2025-09-25 14:23:21.686312,3,672.27,403.362
627,787,39,2025-07-24 14:23:21.686312,5,189.85,113.91
628,574,10,2025-01-08 14:23:21.686312,2,549.38,329.628
629,168,24,2025-10-23 14:23:21.686312,3,658.29,394.97399999999993
630,622,28,2025-12-25 14:23:21.686312,2,279.08,167.44799999999998
631,243,27,2025-11-26 14:23:21.686312,3,838.47,503.082
632,344,50,2025-06-26 14:23:21.686312,5,1478.8999999999999,887.3399999999999
633,833,46,2025-02-07 14:23:21.686312,2,812.68,487.60799999999995
634,664,33,2025-11-03 14:23:21.686312,4,513.12,307.872
635,807,27,2025-06-23 14:23:21.686312,2,558.98,335.388
636,756,23,2025-04-25 14:23:21.686312,3,171.14999999999998,102.69
637,926,49,2025-09-29 14:23:21.686312,1,72.76,43.656
638,247,50,2025-10-29 14:23:21.686312,5,1478.8999999999999,887.3399999999999
639,15,3,2025-04-24 14:23:21.686312,3,626.67,376.00199999999995
640,512,25,2025-08-29 14:23:21.686312,4,760.04,456.02399999999994
641,921,37,2025-08-04 14:23:21.686312,1,403.43,242.058
642,701,5,2025-05-12 14:23:21.686312,2,293.76,176.256
643,910,18,2025-01-24 14:23:21.686312,5,2477.3500000000004,1486.4099999999999
644,606,27,2025-07-01 14:23:21.686312,3,838.47,503.082
645,848,37,2025-05-16 14:23:21.686312,4,1613.72,968.232
646,679,44,2025-06-30 14:23:21.686312,5,1797.0500000000002,1078.23
647,544,38,2025-04-05 14:23:21.686312,2,987.14,592.284
648,168,28,2025-05-12 14:23:21.686312,1,139.54,83.72399999999999
649,548,9,2025-01-21 14:23:21.686312,3,932.25,559.3499999999999
650,123,49,2025-09-02 14:23:21.686312,1,72.76,43.656
651,980,45,2025-09-10 14:23:21.686312,2,122.64,73.584
652,603,29,2025-05-15 14:23:21.686312,5,253.1,151.85999999999999
653,869,7,2025-04-09 14:23:21.686312,3,1467.54,880.5239999999999
654,9,9,2025-10-15 14:23:21.686312,1,310.75,186.45
655,146,25,2025-02-10 14:23:21.686312,3,570.03,342.018
656,798,9,2025-06-08 14:23:21.686312,3,932.25,559.3499999999999
657,411,47,2025-04-15 14:23:21.686312,2,516.64,309.984
658,403,15,2025-10-05 14:23:21.686312,5,553.05,331.83
659,755,10,2025-04-15 14:23:21.686312,4,1098.76,659.256
660,711,35,2025-05-29 14:23:21.686312,1,315.63,189.378
661,239,3,2025-05-05 14:23:21.686312,5,1044.4499999999998,626.67
662,579,42,2025-07-22 14:23:21.686312,3,1218.3600000000001,731.016
663,401,26,2025-12-12 14:23:21.686312,5,2160.2000000000003,1296.12
664,507,6,2025-01-19 14:23:21.686312,3,775.3199999999999,465.192
665,128,12,2025-12-26 14:23:21.686312,1,489.54,293.724
666,148,1,2025-11-17 14:23:21.686312,2,46.86,28.116
667,211,9,2025-09-06 14:23:21.686312,1,310.75,186.45
668,458,11,2025-07-29 14:23:21.686312,4,88.32,52.992
669,435,13,2025-12-08 14:23:21.686312,4,803.8,482.28
670,891,39,2025-08-26 14:23:21.686312,1,37.97,22.782
671,57,16,2025-11-25 14:23:21.686312,5,375.75,225.45000000000002
672,333,39,2025-12-22 14:23:21.686312,1,37.97,22.782
673,399,28,2025-04-03 14:23:21.686312,4,558.16,334.89599999999996
674,615,26,2025-04-29 14:23:21.686312,2,864.08,518.448
675,804,14,2025-07-23 14:23:21.686312,2,639.72,383.832
676,837,12,2025-11-18 14:23:21.686312,5,2447.7000000000003,1468.62
677,219,33,2025-03-21 14:23:21.686312,2,256.56,153.936
678,485,30,2025-06-06 14:23:21.686312,1,176.95,106.16999999999999
679,837,43,2025-04-20 14:23:21.686312,4,70.88,42.528
680,747,45,2026-01-02 14:23:21.686312,5,306.6,183.96
681,875,44,2025-12-07 14:23:21.686312,1,359.41,215.64600000000002
682,355,38,2025-02-17 14:23:21.686312,3,1480.71,888.4259999999999
683,39,27,2025-06-05 14:23:21.686312,3,838.47,503.082
684,42,20,2025-07-02 14:23:21.686312,4,372.84,223.70399999999998
685,544,45,2025-06-03 14:23:21.686312,5,306.6,183.96
686,381,37,2025-12-10 14:23:21.686312,4,1613.72,968.232
687,147,12,2025-03-10 14:23:21.686312,5,2447.7000000000003,1468.62
688,817,13,2025-01-17 14:23:21.686312,5,1004.75,602.8499999999999
689,441,46,2025-04-14 14:23:21.686312,1,406.34,243.80399999999997
690,497,44,2025-07-07 14:23:21.686312,4,1437.64,862.5840000000001
691,130,44,2025-05-23 14:23:21.686312,2,718.82,431.29200000000003
692,948,47,2025-10-25 14:23:21.686312,5,1291.6,774.9599999999999
693,589,9,2025-11-11 14:23:21.686312,4,1243.0,745.8
694,767,14,2025-08-16 14:23:21.686312,5,1599.3000000000002,959.5799999999999
695,258,15,2025-01-14 14:23:21.686312,3,331.83,199.098
696,548,6,2025-01-26 14:23:21.686312,3,775.3199999999999,465.192
697,139,46,2025-10-11 14:23:21.686312,2,812.68,487.60799999999995
698,833,12,2025-03-25 14:23:21.686312,3,1468.6200000000001,881.172
699,886,38,2025-12-20 14:23:21.686312,1,493.57,296.142
700,542,44,2025-02-19 14:23:21.686312,1,359.41,215.64600000000002
701,874,40,2025-07-03 14:23:21.686312,1,81.25,48.75
702,533,10,2026-01-01 14:23:21.686312,4,1098.76,659.256
703,786,12,2025-09-18 14:23:21.686312,3,1468.6200000000001,881.172
704,153,32,2025-12-21 14:23:21.686312,5,1559.7,935.8199999999999
705,639,6,2025-04-09 14:23:21.686312,5,1292.2,775.3199999999999
706,351,49,2025-08-27 14:23:21.686312,1,72.76,43.656
707,324,27,2025-04-05 14:23:21.686312,3,838.47,503.082
708,402,6,2025-11-04 14:23:21.686312,2,516.88,310.128
709,67,48,2025-05-14 14:23:21.686312,1,224.09,134.454
710,546,30,2025-11-03 14:23:21.686312,4,707.8,424.67999999999995
711,110,28,2025-11-08 14:23:21.686312,1,139.54,83.72399999999999
712,639,6,2025-09-12 14:23:21.686312,4,1033.76,620.256
713,36,32,2025-06-08 14:23:21.686312,5,1559.7,935.8199999999999
714,665,26,2025-10-10 14:23:21.686312,2,864.08,518.448
715,188,13,2025-08-27 14:23:21.686312,4,803.8,482.28
716,943,42,2025-03-20 14:23:21.686312,1,406.12,243.672
717,556,36,2025-09-30 14:23:21.686312,3,1213.35,728.01
718,206,15,2025-05-29 14:23:21.686312,4,442.44,265.464
719,562,32,2025-09-19 14:23:21.686312,3,935.8199999999999,561.492
720,414,21,2025-09-23 14:23:21.686312,4,1348.88,809.3280000000001
721,352,9,2025-08-06 14:23:21.686312,4,1243.0,745.8
722,600,9,2025-06-12 14:23:21.686312,2,621.5,372.9
723,491,48,2025-08-25 14:23:21.686312,3,672.27,403.362
724,486,11,2025-11-21 14:23:21.686312,2,44.16,26.496
725,944,37,2025-08-13 14:23:21.686312,3,1210.29,726.174
726,65,2,2025-09-18 14:23:21.686312,1,359.71,215.826
727,56,5,2025-03-01 14:23:21.686312,1,146.88,88.128
728,8,26,2025-05-09 14:23:21.686312,3,1296.1200000000001,777.672
729,69,46,2025-12-02 14:23:21.686312,1,406.34,243.80399999999997
730,357,28,2025-09-13 14:23:21.686312,4,558.16,334.89599999999996
731,612,38,2025-11-08 14:23:21.686312,1,493.57,296.142
732,210,10,2025-06-05 14:23:21.686312,1,274.69,164.814
733,464,32,2025-01-19 14:23:21.686312,4,1247.76,748.656
734,727,18,2025-07-02 14:23:21.686312,3,1486.41,891.846
735,794,43,2025-06-14 14:23:21.686312,5,88.6,53.16
736,615,20,2025-11-03 14:23:21.686312,3,279.63,167.778
737,182,32,2025-07-04 14:23:21.686312,4,1247.76,748.656
738,605,35,2025-05-10 14:23:21.686312,5,1578.15,946.8899999999999
739,764,42,2025-04-18 14:23:21.686312,2,812.24,487.344
740,902,14,2025-04-06 14:23:21.686312,3,959.58,575.748
741,493,48,2025-12-02 14:23:21.686312,3,672.27,403.362
742,902,17,2025-10-08 14:23:21.686312,4,1333.56,800.136
743,204,41,2025-02-09 14:23:21.686312,5,2079.7,1247.82
744,501,21,2025-07-13 14:23:21.686312,1,337.22,202.33200000000002
745,178,20,2025-03-22 14:23:21.686312,1,93.21,55.925999999999995
746,519,39,2025-12-02 14:23:21.686312,4,151.88,91.128
747,512,6,2025-09-02 14:23:21.686312,3,775.3199999999999,465.192
748,520,19,2025-04-28 14:23:21.686312,5,220.5,132.3
749,427,9,2026-01-03 14:23:21.686312,5,1553.75,932.25
750,5,45,2025-04-11 14:23:21.686312,4,245.28,147.168
751,491,50,2025-08-15 14:23:21.686312,5,1478.8999999999999,887.3399999999999
752,606,15,2025-10-30 14:23:21.686312,2,221.22,132.732
753,448,30,2025-05-02 14:23:21.686312,5,884.75,530.8499999999999
754,925,24,2025-05-13 14:23:21.686312,4,877.72,526.632
755,53,23,2025-03-28 14:23:21.686312,3,171.14999999999998,102.69
756,629,26,2025-03-19 14:23:21.686312,5,2160.2000000000003,1296.12
757,469,47,2025-04-14 14:23:21.686312,5,1291.6,774.9599999999999
758,253,47,2025-10-09 14:23:21.686312,3,774.96,464.976
759,523,17,2025-03-18 14:23:21.686312,1,333.39,200.034
760,291,33,2025-03-23 14:23:21.686312,1,128.28,76.968
761,949,32,2025-12-23 14:23:21.686312,4,1247.76,748.656
762,549,32,2025-05-07 14:23:21.686312,5,1559.7,935.8199999999999
763,325,25,2025-05-21 14:23:21.686312,3,570.03,342.018
764,37,31,2025-04-04 14:23:21.686312,1,387.28,232.36799999999997
765,313,4,2025-12-26 14:23:21.686312,1,21.67,13.002
766,815,7,2025-06-20 14:23:21.686312,3,1467.54,880.5239999999999
767,178,44,2025-10-24 14:23:21.686312,5,1797.0500000000002,1078.23
768,338,38,2025-06-09 14:23:21.686312,4,1974.28,1184.568
769,412,45,2025-08-18 14:23:21.686312,1,61.32,36.792
